date,open,high,low,close,volume
2026-01-01,87626.01,88739.43,87467.19,88739.43,0.56844
2026-01-02,88744.02,90896.42,88355.82,89932.07,4.08275
2026-01-03,90018.56,90638.44,89382.47,90638.44,0.44557
2026-01-04,90809.0,91736.25,90809.0,91576.51,0.86675
2026-01-05,91580.43,95074.64,91580.43,93903.62,7.25174
2026-01-06,93867.77,94558.16,91305.73,93745.01,1.8791
2026-01-07,93751.84,93751.84,90659.0,91306.99,21.927
2026-01-08,91229.19,91547.36,89253.49,91024.0,13.93252
2026-01-09,91076.31,92011.21,89362.92,90570.03,16.79893
2026-01-10,90594.06,90768.5,90335.91,90414.99,1.03055
2026-01-11,90409.96,91149.25,90160.27,90849.64,11.87289
2026-01-12,90889.27,92376.88,90063.68,91197.22,1.88159
2026-01-13,91207.89,96491.94,91040.2,95383.64,3.35168
2026-01-14,95372.84,97900.0,94637.23,97038.53,2.60675
2026-01-15,96910.88,97155.38,95163.43,95551.77,2.39048
2026-01-16,95635.07,95857.74,94274.95,95512.19,0.79583
2026-01-17,95553.99,95720.76,95082.57,95168.83,0.42048
2026-01-18,95262.03,95953.63,93624.72,93628.05,0.8683
2026-01-19,93664.19,93664.19,91973.24,92615.92,1.19405
2026-01-20,92590.15,92816.27,87855.16,88371.68,7.2766
2026-01-21,88444.48,90479.49,87214.95,89423.87,31.55823
2026-01-22,89466.13,90274.94,88542.85,89460.25,13.95102
2026-01-23,89491.15,91132.7,88469.26,89516.72,27.32787
2026-01-24,89520.31,89817.12,89043.01,89128.69,10.84116
2026-01-25,89128.69,89209.47,86054.28,86563.18,17.43239
2026-01-26,86609.82,88759.5,86445.23,88311.6,17.04688
2026-01-27,88324.31,88865.89,87214.94,87469.76,22.91094
