date,open,high,low,close,volume
2022-05-01,37742.16,38738.15,37493.4,38445.24,1211.9565
2022-05-02,38453.03,39182.86,38075.42,38533.66,1961.55442
2022-05-03,38545.39,38670.44,37537.1,37793.02,1680.52098
2022-05-04,37803.52,40011.86,37739.3,39704.93,2230.08283
2022-05-05,39703.82,39861.42,35687.41,36591.93,2856.25316
2022-05-06,36594.42,36705.38,35297.63,36073.16,3140.41614
2022-05-07,36074.08,36203.64,34858.5,35538.25,1401.44502
2022-05-08,35539.37,35582.38,33777.73,34068.94,2156.12043
2022-05-09,34081.79,35914.13,30071.99,30080.41,5163.295217
2022-05-10,30100.79,32668.66,29788.22,31068.38,4858.267047
2022-05-11,31047.19,32159.56,27678.67,28985.23,6018.284096
2022-05-12,28956.39,30127.17,23878.62,28946.75,8586.262024
2022-05-13,28947.52,31011.52,28680.58,29294.93,3387.78514
2022-05-14,29296.93,30367.04,28649.04,30127.49,1401.59995
2022-05-15,30141.14,31464.22,29527.34,31328.1,1369.4079
2022-05-16,31340.06,31346.82,29088.76,29871.22,2945.44608
2022-05-17,29891.02,30772.14,29440.26,30432.26,2326.60713
2022-05-18,30441.0,30687.71,28642.5,28709.43,2664.78378
2022-05-19,28690.87,30527.83,28673.81,30305.0,2640.97794
2022-05-20,30311.97,30726.1,28723.61,29205.4,2611.57876
2022-05-21,29205.4,29646.61,28955.54,29430.15,830.49593
2022-05-22,29430.3,30486.52,29251.22,30279.6,1626.535
2022-05-23,30285.81,30663.73,28869.37,29103.56,2938.49645
2022-05-24,29113.37,29835.16,28665.77,29655.93,2377.41859
2022-05-25,29654.68,30193.93,29326.43,29542.61,2068.24168
2022-05-26,29538.18,29875.63,28034.01,29204.75,3103.89648
2022-05-27,29197.08,29389.3,28264.33,28602.92,2776.4688
2022-05-28,28615.49,29270.71,28513.47,29047.44,878.98455
2022-05-29,29047.43,29582.59,28857.54,29464.71,966.86543
2022-05-30,29468.65,32196.35,29295.86,31743.73,2769.09835
2022-05-31,31739.35,32401.86,31219.12,31789.66,2411.44709
