date,open,high,low,close,volume
2022-03-01,43173.9,45003.88,42828.12,44469.58,2175.24751
2022-03-02,44474.8,45368.85,43323.92,43898.87,1742.17959
2022-03-03,43900.08,44126.32,41844.98,42471.69,1638.46988
2022-03-04,42453.13,42534.57,38617.13,39183.4,1908.28771
2022-03-05,39190.11,39654.45,38615.72,39432.82,686.33193
2022-03-06,39440.96,39729.28,38161.12,38422.71,1252.29795
2022-03-07,38423.52,39572.21,37200.78,38029.1,2072.01751
2022-03-08,38015.3,39433.15,37907.56,38732.58,1937.24706
2022-03-09,38748.06,42595.2,38671.91,41960.73,1930.05547
2022-03-10,41959.85,42019.18,38589.51,39468.66,2391.17508
2022-03-11,39442.95,40272.15,38261.21,38783.3,2049.66559
2022-03-12,38770.53,39526.57,38700.88,38902.99,692.9235
2022-03-13,38891.5,39397.7,37758.94,37929.88,1139.93636
2022-03-14,37940.16,39966.28,37696.47,39723.54,1900.39354
2022-03-15,39730.47,39928.44,38148.14,39334.58,1888.52145
2022-03-16,39329.62,41676.53,38899.83,41135.99,3128.73745
2022-03-17,41135.31,41453.07,40546.28,40985.11,1221.61669
2022-03-18,40980.26,42370.84,40193.64,41842.57,1614.88648
2022-03-19,41834.87,42435.8,41570.76,42244.47,1031.29309
2022-03-20,42247.51,42332.74,40968.1,41321.5,964.60258
2022-03-21,41322.71,41572.96,40529.25,41031.64,1390.99819
2022-03-22,41028.32,43328.7,40882.83,42407.08,2122.24382
2022-03-23,42408.27,43048.4,41793.99,42898.72,1436.33294
2022-03-24,42922.12,44250.02,42645.08,44032.74,1967.31426
2022-03-25,44037.32,45127.29,43614.34,44342.64,1821.70323
2022-03-26,44364.72,44856.09,44135.29,44592.58,645.76199
2022-03-27,44592.58,46950.1,44509.08,46851.6,1144.26345
2022-03-28,46849.02,48240.33,46653.79,47142.18,1680.8057
2022-03-29,47147.2,48165.57,47021.79,47483.04,1574.5883
2022-03-30,47467.19,47725.71,46515.49,47088.4,1270.42211
2022-03-31,47090.79,47644.29,45279.18,45571.68,1557.36613
