date,open,high,low,close,volume
2022-09-01,20057.85,20222.13,19578.82,20119.14,1996.51253
2022-09-02,20116.35,20460.38,19773.09,19972.12,2268.39539
2022-09-03,19964.63,20069.15,19672.85,19839.17,864.40522
2022-09-04,19836.48,20015.35,19603.56,19980.27,1167.33016
2022-09-05,19982.7,20050.7,19637.02,19811.05,1688.13707
2022-09-06,19811.77,20168.35,18683.56,18810.03,3518.07734
2022-09-07,18810.39,19502.94,18547.43,19315.72,2587.46118
2022-09-08,19314.72,19474.07,19026.29,19328.35,2155.30968
2022-09-09,19330.86,21513.58,19307.37,21314.2,3980.32103
2022-09-10,21315.58,21768.12,21045.12,21606.27,2184.79565
2022-09-11,21603.73,21841.04,21303.52,21809.32,1938.10371
2022-09-12,21812.98,22496.44,21534.87,22402.07,3435.46791
2022-09-13,22395.32,22801.92,19893.48,20195.13,4853.84493
2022-09-14,20185.15,20549.22,19639.12,20233.5,2923.31686
2022-09-15,20229.62,20341.56,19515.57,19721.66,3124.04961
2022-09-16,19725.49,19903.73,19345.81,19826.95,2432.09408
2022-09-17,19828.23,20217.24,19773.52,20135.17,1340.05211
2022-09-18,20138.49,20142.31,19354.8,19431.91,1756.15722
2022-09-19,19438.09,19698.79,18256.25,19557.44,4693.69595
2022-09-20,19555.84,19660.11,18746.44,18889.29,3704.92733
2022-09-21,18888.61,19790.3,18180.74,18476.28,5682.17243
2022-09-22,18472.47,19513.32,18369.28,19389.08,3879.29546
2022-09-23,19388.54,19483.94,18540.73,19266.26,3840.17789
2022-09-24,19262.05,19287.46,18793.18,18907.51,2132.42477
2022-09-25,18904.75,19155.19,18619.5,18806.82,2371.74996
2022-09-26,18802.5,19305.57,18701.22,19219.72,3816.46966
2022-09-27,19226.11,20382.48,18824.15,19083.72,6270.86083
2022-09-28,19087.28,19759.7,18482.25,19407.95,5581.86009
2022-09-29,19412.02,19648.31,18851.47,19590.82,4177.14627
2022-09-30,19582.64,20168.88,19153.55,19432.6,3927.36574
