date,open,high,low,close,volume
2025-05-01,94181.21,97408.15,94131.21,96458.59,320.04279
2025-05-02,96478.44,98002.57,96238.15,96939.18,265.69555
2025-05-03,96939.17,96988.48,95865.83,95988.34,108.77754
2025-05-04,95961.49,96408.15,94252.43,94390.62,158.78964
2025-05-05,94339.81,95206.51,93582.4,94770.64,225.41393
2025-05-06,94767.65,96915.96,93422.7,96845.34,264.41976
2025-05-07,96866.88,97803.04,95824.75,97005.42,333.77493
2025-05-08,97025.67,103975.05,96875.56,103093.95,706.66065
2025-05-09,103106.47,104394.42,102221.64,102851.78,358.22083
2025-05-10,102851.8,104773.45,102653.49,104617.03,212.23955
2025-05-11,104615.89,104753.8,103088.33,103802.69,307.61809
2025-05-12,103826.4,105755.77,100694.88,102728.29,535.32928
2025-05-13,102745.93,105023.74,101430.86,104123.1,343.52272
2025-05-14,104129.06,104424.95,102659.86,103568.49,270.33866
2025-05-15,103541.01,104214.06,101459.66,103816.46,301.43477
2025-05-16,103831.39,104584.17,103140.36,103545.32,198.38387
2025-05-17,103540.88,103826.06,102714.47,103235.58,129.66289
2025-05-18,103236.29,106672.15,102847.23,106489.72,431.15892
2025-05-19,106475.48,107082.11,102135.83,105572.5,450.83425
2025-05-20,105554.96,107311.61,104218.74,106854.52,414.38591
2025-05-21,106839.94,110702.51,106119.38,109603.97,778.03192
2025-05-22,109598.23,111917.37,108716.92,111589.52,690.09684
2025-05-23,111592.39,111691.14,106816.49,107356.62,598.0218
2025-05-24,107338.73,109567.36,106908.93,107855.09,253.81214
2025-05-25,107852.15,109401.67,106726.25,109103.43,310.31238
2025-05-26,109152.64,110463.98,108786.19,109453.01,289.81505
2025-05-27,109456.85,110728.56,107575.77,108954.83,429.37054
2025-05-28,108962.99,109260.72,106860.06,107834.58,326.48231
2025-05-29,107818.8,108944.29,105415.32,105662.12,496.2155
2025-05-30,105667.03,106421.84,103691.01,104067.57,444.11548
2025-05-31,104079.81,105100.07,103199.91,104784.18,183.78442
