date,open,high,low,close,volume
2025-08-01,115778.44,116234.92,112792.32,113365.14,659.01624
2025-08-02,113365.14,114208.38,112104.48,112601.12,238.73724
2025-08-03,112605.84,115019.19,111971.32,114307.76,195.34322
2025-08-04,114311.02,115783.34,114080.28,115097.82,267.86495
2025-08-05,115119.48,115171.11,112707.47,114139.42,248.30182
2025-08-06,114142.5,115773.84,113375.78,115047.78,179.23456
2025-08-07,115022.22,117644.49,114324.42,117483.7,272.01781
2025-08-08,117494.07,117656.95,115882.6,116512.08,187.07361
2025-08-09,116512.09,117547.69,115843.52,115957.48,186.72838
2025-08-10,115957.47,119081.43,115937.34,119044.48,234.55788
2025-08-11,119032.1,122190.12,118049.19,118699.16,603.02534
2025-08-12,118696.32,120189.76,118220.25,120001.05,363.00725
2025-08-13,120006.68,122969.7,118822.97,122739.49,556.58029
2025-08-14,122753.12,123731.21,117159.86,118399.25,831.67083
2025-08-15,118381.96,119367.31,116903.63,117527.19,360.08647
2025-08-16,117517.87,118095.36,117341.42,117630.57,109.16975
2025-08-17,117630.57,118770.99,117391.03,117497.71,130.28707
2025-08-18,117513.75,117648.05,114706.48,116300.63,421.55617
2025-08-19,116306.25,116798.67,112735.99,112876.83,351.04591
2025-08-20,112870.6,114634.42,112377.83,114306.12,255.41885
2025-08-21,114300.4,114819.69,111980.97,112463.04,207.81243
2025-08-22,112465.34,117350.72,111677.24,116145.58,412.61242
2025-08-23,116145.59,116243.8,113880.89,114678.47,139.34919
2025-08-24,114667.06,114989.02,110305.62,113331.01,303.40125
2025-08-25,113316.31,113620.41,109320.03,110190.65,451.27867
2025-08-26,110166.71,112401.4,108774.64,111788.85,396.21071
2025-08-27,111780.92,112646.92,110350.76,111269.37,244.21277
2025-08-28,111273.19,113506.24,110884.55,112562.36,201.63583
2025-08-29,112548.55,112638.62,107526.14,108436.21,348.83884
2025-08-30,108446.88,109015.24,107452.58,108889.97,114.77802
2025-08-31,108889.97,109536.67,108103.65,108271.35,112.73
