date,open,high,low,close,volume
2025-01-01,93374.47,94985.62,92773.74,94376.78,155.10441
2025-01-02,94377.43,97661.84,94171.35,96822.22,304.26184
2025-01-03,96818.46,98832.64,95604.93,97878.29,871.19286
2025-01-04,97879.57,98639.49,97444.22,98081.36,108.45842
2025-01-05,98083.48,98757.6,97175.61,98309.02,80.7356
2025-01-06,98289.97,102543.4,97862.34,102228.37,298.22356
2025-01-07,102220.75,102668.42,96194.13,97019.27,397.48976
2025-01-08,97007.41,97311.55,92546.74,95116.8,423.66903
2025-01-09,95130.63,95402.55,91298.15,92709.24,401.29012
2025-01-10,92728.63,95799.99,92248.06,94818.02,384.8988
2025-01-11,94786.59,94979.12,93855.66,94542.6,93.21827
2025-01-12,94525.15,95411.08,93691.58,94585.41,136.47166
2025-01-13,94595.24,95931.08,89397.96,94492.88,596.33771
2025-01-14,94474.49,97384.21,94299.65,96566.17,298.24858
2025-01-15,96547.35,100644.31,96485.44,100051.25,395.14164
2025-01-16,100040.63,100433.62,97094.84,99798.62,305.10643
2025-01-17,99789.23,105761.1,99759.19,103732.99,562.44138
2025-01-18,103732.99,104564.35,101591.93,103579.91,448.85217
2025-01-19,103568.95,106552.35,99763.99,101434.68,926.78219
2025-01-20,101451.03,109312.19,99516.47,102408.35,1099.885509
2025-01-21,102358.32,107188.17,100161.21,106059.71,461.85626
2025-01-22,106111.2,106303.24,103402.58,103715.68,288.57143
2025-01-23,103743.55,106903.12,101296.2,104004.5,666.63798
2025-01-24,103995.63,107038.65,102819.05,104874.93,333.13239
2025-01-25,104863.53,105479.19,104320.96,104851.8,162.52156
2025-01-26,104853.43,105653.43,102566.8,102655.93,146.63086
2025-01-27,102642.2,103295.19,97766.57,102064.14,714.9769
2025-01-28,102113.95,103797.15,100190.13,101362.87,356.23609
2025-01-29,101374.52,104767.86,101372.26,103663.98,336.6479
2025-01-30,103682.67,106296.84,103245.61,104553.09,238.12802
2025-01-31,104561.03,105993.3,101564.52,102616.96,283.42553
