date,open,high,low,close,volume
2025-03-01,84367.29,86570.04,83831.24,86182.63,257.67827
2025-03-02,86163.36,96484.71,85159.54,94322.08,676.19714
2025-03-03,94320.3,94483.47,84817.59,86225.11,879.97947
2025-03-04,86228.82,89010.33,81500.53,87316.45,731.74703
2025-03-05,87276.03,91042.62,86370.75,90639.09,376.39291
2025-03-06,90653.37,92920.42,87898.75,89957.75,395.19498
2025-03-07,89993.57,91347.94,84722.27,86781.85,644.96471
2025-03-08,86746.91,86888.1,85211.02,86267.86,105.6577
2025-03-09,86236.57,86548.18,79987.04,80736.17,345.06813
2025-03-10,80721.22,84075.3,77414.97,78620.33,628.44486
2025-03-11,78624.98,83619.97,76642.19,82943.36,729.28825
2025-03-12,82948.65,84406.04,80623.73,83709.8,458.40673
2025-03-13,83707.85,84342.68,79955.36,81136.13,367.7158
2025-03-14,81141.37,85363.25,80833.28,84002.8,368.92197
2025-03-15,84008.55,84687.7,83670.0,84398.77,84.12256
2025-03-16,84398.74,85124.93,82019.23,82611.45,247.0617
2025-03-17,82633.47,84768.81,82490.41,84016.28,283.00282
2025-03-18,84017.05,84033.85,81187.11,82725.48,269.3527
2025-03-19,82708.02,87038.25,82558.65,86878.55,373.07782
2025-03-20,86879.61,87482.92,83636.52,84215.96,320.40638
2025-03-21,84232.84,84834.04,83178.25,84051.47,183.49635
2025-03-22,84051.47,84538.51,83652.15,83822.88,46.96459
2025-03-23,83822.89,86168.96,83777.21,86116.86,81.24623
2025-03-24,86097.78,88839.15,85557.95,87523.45,315.60009
2025-03-25,87521.88,88539.17,86355.7,87417.01,260.58845
2025-03-26,87430.96,88329.5,85865.85,86945.33,178.95779
2025-03-27,86976.6,87828.43,85842.61,87236.15,183.11154
2025-03-28,87211.91,87487.47,83568.1,84422.51,294.97698
2025-03-29,84421.41,84616.97,81697.3,82704.61,151.96117
2025-03-30,82706.35,83635.44,81578.22,82404.61,134.8588
2025-03-31,82438.46,83939.37,81302.91,82511.47,320.84079
