date,open,high,low,close,volume
2024-11-01,70293.31,71632.61,68811.2,69562.86,300.71126
2024-11-02,69542.77,69937.42,69159.93,69581.91,83.36445
2024-11-03,69602.98,69696.79,67625.83,68909.37,229.43774
2024-11-04,68913.38,69589.9,66832.04,67882.85,289.52691
2024-11-05,67866.1,70591.54,67493.51,69458.14,365.90595
2024-11-06,69461.84,76011.1,69359.07,75179.21,1327.017596
2024-11-07,75193.21,76834.13,74306.67,75779.46,460.92929
2024-11-08,75790.68,77076.64,75576.95,76470.2,327.5107
2024-11-09,76470.24,76874.75,75645.52,76619.12,160.73801
2024-11-10,76619.03,81251.78,76439.13,80152.11,769.815122
2024-11-11,80147.78,88400.08,79974.07,87706.55,1020.783083
2024-11-12,87718.13,89386.72,82709.46,87210.14,1343.755298
2024-11-13,87167.29,93163.17,85106.67,90150.68,1051.619253
2024-11-14,90159.47,91783.04,86697.82,87324.52,671.39697
2024-11-15,87329.49,91543.82,87063.7,90726.99,487.38521
2024-11-16,90731.29,91429.93,89554.68,90119.25,289.86427
2024-11-17,90149.8,90881.46,88148.2,89467.45,298.45489
2024-11-18,89450.94,92552.0,89271.56,90509.91,513.37311
2024-11-19,90425.97,93861.41,90402.62,92457.82,450.74356
2024-11-20,92433.06,94776.61,91602.82,94204.91,483.506309
2024-11-21,94203.14,98211.84,94080.64,97784.65,838.682457
2024-11-22,97806.48,99317.5,96487.74,98355.06,649.64594
2024-11-23,98374.45,98385.57,96571.03,97113.29,329.89105
2024-11-24,97107.84,98421.46,94838.77,97891.72,416.60527
2024-11-25,97911.43,98862.61,92454.82,92846.14,534.79011
2024-11-26,92787.92,95013.25,90708.25,91913.95,970.50656
2024-11-27,91920.21,97334.86,91771.71,95883.19,484.93464
2024-11-28,95867.73,96593.8,94717.74,95690.84,240.55714
2024-11-29,95681.2,98676.65,95400.0,97374.43,293.89747
2024-11-30,97344.68,97351.44,95864.22,96263.32,153.68128
