date,open,high,low,close,volume
2024-03-01,60723.69,63127.94,60618.96,62401.18,331.78766
2024-03-02,62412.35,62466.76,61556.35,62022.06,186.66372
2024-03-03,62024.47,63252.6,61328.56,63141.16,189.67269
2024-03-04,63130.03,68550.54,62189.11,68201.21,847.713112
2024-03-05,68226.33,69022.8,57472.19,63839.03,1139.0618
2024-03-06,63847.51,67715.36,62868.62,66169.48,714.6789
2024-03-07,66176.29,68088.97,65625.43,66977.53,416.60686
2024-03-08,66976.0,70075.98,66198.24,68314.92,549.29015
2024-03-09,68317.11,68703.76,68051.3,68445.61,189.32364
2024-03-10,68448.45,69976.75,68111.68,69057.62,314.81289
2024-03-11,69043.61,72608.69,67100.82,71401.12,761.884233
2024-03-12,71403.54,72621.49,68241.25,71492.02,641.95622
2024-03-13,71483.95,73573.03,71359.38,73155.34,415.9601
2024-03-14,73176.99,73808.39,68554.53,71434.22,598.90993
2024-03-15,71430.29,72436.87,65495.0,69602.55,685.40152
2024-03-16,69621.85,70155.31,64908.79,65436.78,315.17555
2024-03-17,65433.18,68989.97,64651.78,68498.07,376.96286
2024-03-18,68496.18,68987.82,66637.49,67652.15,310.45425
2024-03-19,67674.37,68172.64,61559.12,61993.49,877.81496
2024-03-20,61976.3,68239.86,60805.27,67997.47,720.79018
2024-03-21,67981.36,68310.02,64574.72,65555.44,438.52225
2024-03-22,65560.97,66612.15,62326.48,63865.65,390.1373
2024-03-23,63881.49,66082.5,63037.66,64093.59,201.88279
2024-03-24,64054.77,67664.74,63853.16,67223.83,197.83813
2024-03-25,67263.2,71154.1,66412.85,69753.35,419.23772
2024-03-26,69774.93,71566.04,69370.23,70068.36,269.45322
2024-03-27,70061.01,71819.44,68386.82,69531.94,395.89379
2024-03-28,69532.97,71562.85,68893.83,70785.72,238.961
2024-03-29,70812.9,70915.41,69110.41,70033.5,196.52897
2024-03-30,70033.51,70409.86,69632.54,69721.95,121.17451
2024-03-31,69711.21,71439.73,69690.59,71389.65,118.97783
