date,open,high,low,close,volume
2024-05-01,60680.2,60820.28,56552.32,58462.07,463.40521
2024-05-02,58447.42,59675.12,57001.35,59142.12,385.26252
2024-05-03,59126.13,63387.8,58898.16,62937.94,359.82359
2024-05-04,62969.48,64572.93,62623.06,63927.7,148.4937
2024-05-05,63960.76,64637.15,62935.12,63999.52,91.61065
2024-05-06,64008.08,65579.06,62738.51,63197.26,203.46269
2024-05-07,63220.16,64444.85,62307.16,62357.66,135.2922
2024-05-08,62356.56,63005.42,60829.31,61145.41,144.23902
2024-05-09,61140.78,63422.76,60627.04,63098.89,179.78377
2024-05-10,63093.47,63489.49,60202.95,60875.74,230.0365
2024-05-11,60901.72,61572.82,60554.05,60878.13,31.70465
2024-05-12,60893.52,61934.82,60685.57,61485.36,42.96946
2024-05-13,61526.38,63468.88,60797.21,62916.71,165.80342
2024-05-14,62964.95,63102.87,61013.96,61582.75,156.71465
2024-05-15,61599.07,66450.35,61363.24,66163.11,318.38325
2024-05-16,66160.26,66715.4,64548.91,65199.99,233.36727
2024-05-17,65242.16,67324.63,65081.67,67029.81,170.24253
2024-05-18,66990.1,67377.88,66622.19,66890.82,74.24332
2024-05-19,66942.2,67664.94,65822.71,66243.15,60.99778
2024-05-20,66222.24,70385.85,66004.52,70203.51,261.83263
2024-05-21,70241.49,71282.86,68431.85,69630.92,376.0365
2024-05-22,69681.12,70588.35,68839.37,69059.69,134.29904
2024-05-23,69131.48,70081.31,66350.96,67950.86,175.85705
2024-05-24,67927.51,69269.39,66627.14,68563.83,117.14655
2024-05-25,68609.45,69598.44,68540.4,69290.84,49.66955
2024-05-26,69311.71,69512.8,68056.4,68443.99,65.49933
2024-05-27,68458.13,70599.32,68266.58,69364.29,157.49916
2024-05-28,69352.25,69480.91,67238.23,68325.15,175.19656
2024-05-29,68356.28,68852.3,67134.7,67645.9,82.24806
2024-05-30,67606.13,69486.31,67167.14,68385.28,121.20399
2024-05-31,68374.22,69075.41,66695.67,67517.75,162.95886
