date,open,high,low,close,volume
2023-04-01,28537.39,28866.14,28316.84,28521.23,494.04749
2023-04-02,28525.52,28616.89,27992.64,28284.73,571.36554
2023-04-03,28295.32,28564.03,27494.09,27988.61,1681.4023
2023-04-04,27989.19,28517.31,27794.54,28265.44,1008.78663
2023-04-05,28268.04,28829.8,27929.58,28265.7,1116.75151
2023-04-06,28267.76,28293.16,27814.42,28158.19,948.61396
2023-04-07,28163.86,28218.1,27890.1,27995.71,581.11544
2023-04-08,27995.71,28202.55,27917.7,28007.84,388.80034
2023-04-09,28007.9,28618.97,27864.87,28393.6,525.97833
2023-04-10,28398.07,29767.76,28204.88,29638.01,1085.63068
2023-04-11,29646.29,30661.32,29587.11,30337.83,1371.89709
2023-04-12,30340.17,30695.39,29840.39,30045.45,1284.356
2023-04-13,30041.43,30775.26,30002.47,30532.12,930.82357
2023-04-14,30528.88,31170.96,30148.88,30546.75,1287.41431
2023-04-15,30546.74,30665.69,30329.19,30418.21,468.39631
2023-04-16,30416.05,30586.91,30238.89,30437.97,521.80253
2023-04-17,30435.84,30446.04,29322.64,29501.78,1213.59335
2023-04-18,29504.74,30592.19,29192.67,30481.32,1256.49619
2023-04-19,30487.42,30511.21,28707.42,28924.96,1473.06479
2023-04-20,28928.66,29206.08,28119.32,28337.47,1143.60874
2023-04-21,28338.96,28472.15,27250.24,27362.38,1365.36607
2023-04-22,27359.03,27973.42,27204.37,27889.15,871.88613
2023-04-23,27889.51,27889.51,27386.49,27682.42,687.59348
2023-04-24,27686.89,28107.0,27043.15,27614.66,1147.42213
2023-04-25,27612.93,28479.05,27273.9,28377.86,1090.39632
2023-04-26,28381.62,30128.3,27341.52,28504.84,2676.87734
2023-04-27,28511.5,29964.92,28467.25,29537.32,2136.62413
2023-04-28,29548.71,29675.62,28949.04,29358.87,1112.77487
2023-04-29,29359.98,29441.49,29004.75,29206.33,505.05277
2023-04-30,29209.09,29937.14,29040.24,29302.15,696.70635
