date,open,high,low,close,volume
2023-11-01,34678.87,35635.75,34111.67,35484.41,471.18959
2023-11-02,35497.61,36023.19,34344.02,34991.03,468.5455
2023-11-03,34994.73,34999.79,34154.39,34786.55,393.99784
2023-11-04,34785.28,35350.61,34656.72,35152.37,141.93769
2023-11-05,35148.99,35428.6,34512.55,35061.29,215.54686
2023-11-06,35050.75,35327.34,34755.69,35062.14,250.88667
2023-11-07,35066.21,35901.74,34544.3,35430.89,381.52372
2023-11-08,35441.13,36136.15,35128.25,35674.11,379.71201
2023-11-09,35678.36,38028.73,35583.57,36732.35,832.53321
2023-11-10,36728.52,37599.21,36357.06,37361.67,357.31811
2023-11-11,37374.79,37471.42,36770.67,37228.25,190.07323
2023-11-12,37235.36,37312.87,36843.06,37133.36,152.20377
2023-11-13,37144.09,37484.26,36373.88,36493.97,327.21222
2023-11-14,36507.63,36790.51,34843.49,35612.7,528.21481
2023-11-15,35599.17,38017.44,35413.65,37922.95,584.7678
2023-11-16,37923.92,37991.68,35517.73,36226.25,450.98345
2023-11-17,36225.54,36860.3,35890.58,36678.51,471.53795
2023-11-18,36687.0,36965.85,36278.08,36686.05,155.13581
2023-11-19,36696.79,37535.94,36484.25,37388.4,219.99914
2023-11-20,37389.46,37814.89,36764.38,37498.1,382.90985
2023-11-21,37502.23,37671.59,35777.69,35777.69,419.05344
2023-11-22,35784.62,37892.53,35682.98,37413.26,410.55477
2023-11-23,37426.79,37668.36,36942.34,37299.25,237.04773
2023-11-24,37302.79,38436.74,37260.45,37717.08,292.78358
2023-11-25,37729.41,37851.7,37386.09,37672.88,88.26153
2023-11-26,37680.15,37731.62,36928.99,37399.4,116.93861
2023-11-27,37415.0,37536.55,36741.55,37273.66,200.42685
2023-11-28,37283.65,38385.38,36888.72,37843.01,300.31355
2023-11-29,37850.73,38489.86,37582.69,37880.56,267.28301
2023-11-30,37877.11,38166.7,37530.33,37739.55,260.22185
