date,open,high,low,close,volume
2023-05-01,29306.68,29408.54,27755.99,28178.65,1326.62043
2023-05-02,28183.85,28966.02,27953.67,28771.82,1206.37132
2023-05-03,28777.08,29341.79,28232.24,29097.18,1399.56618
2023-05-04,29102.4,29424.74,28747.95,28936.04,835.42823
2023-05-05,28935.76,29761.83,28861.94,29482.57,1138.85466
2023-05-06,29482.58,29808.67,28310.76,28798.55,928.10555
2023-05-07,28798.54,29136.61,28485.73,28517.31,837.63757
2023-05-08,28517.08,28738.91,27370.53,27793.98,1608.66757
2023-05-09,27793.4,27930.53,27461.63,27729.82,993.04844
2023-05-10,27730.2,28401.86,26889.17,27721.21,1332.39043
2023-05-11,27721.19,27748.45,26807.18,27059.67,980.82967
2023-05-12,27064.87,27178.35,25904.27,26828.11,1361.68546
2023-05-13,26837.31,27162.21,26722.12,26907.75,511.79587
2023-05-14,26899.29,27312.07,26712.77,27016.46,487.24807
2023-05-15,27016.18,27751.36,26812.63,27258.28,838.94063
2023-05-16,27254.98,27381.6,26943.74,27088.36,702.6256
2023-05-17,27090.82,27550.39,26626.95,27462.71,694.94767
2023-05-18,27462.54,27527.97,26436.1,26889.47,722.71902
2023-05-19,26891.7,27238.76,26700.43,26948.81,732.82696
2023-05-20,26948.8,27209.99,26894.53,27144.58,307.65796
2023-05-21,27144.58,27310.16,26682.26,26808.26,583.93367
2023-05-22,26812.22,27137.34,26602.84,26896.26,957.54571
2023-05-23,26899.57,27508.73,26839.37,27225.53,1098.79629
2023-05-24,27226.79,27235.57,26159.92,26406.07,1452.03006
2023-05-25,26400.14,26663.67,25948.83,26505.37,1150.284
2023-05-26,26507.84,26999.11,26358.75,26792.87,1040.46259
2023-05-27,26790.11,26954.4,26630.41,26918.8,474.38429
2023-05-28,26921.53,28254.01,26836.12,28069.46,878.72552
2023-05-29,28088.64,28433.17,27571.11,27772.38,706.84695
2023-05-30,27774.8,28097.96,27615.59,27763.73,707.95505
2023-05-31,27765.1,27903.4,26895.15,27284.28,960.58362
