date,open,high,low,close,volume
2023-06-01,27281.39,27421.57,26685.98,26891.35,966.02695
2023-06-02,26893.93,27353.82,26582.43,27305.06,764.675
2023-06-03,27304.44,27382.34,26973.48,27126.33,216.86069
2023-06-04,27126.5,27515.94,27013.94,27173.32,274.13084
2023-06-05,27160.83,27181.4,25566.48,25878.16,1206.29969
2023-06-06,25875.97,27429.14,25467.04,27319.97,1231.90697
2023-06-07,27334.0,27472.54,26191.97,26422.68,955.36094
2023-06-08,26422.38,26913.0,26293.19,26580.87,674.47352
2023-06-09,26583.07,26853.52,26358.71,26551.16,627.809
2023-06-10,26552.99,26600.29,25721.03,26205.1,844.26719
2023-06-11,26205.46,26428.42,25963.81,26158.81,453.99001
2023-06-12,26154.37,26271.16,25759.13,26009.38,584.3506
2023-06-13,26012.36,26554.59,25838.66,26055.83,797.09216
2023-06-14,26058.95,26197.56,24923.29,25343.17,953.90839
2023-06-15,25339.77,25844.64,24840.56,25672.77,1068.95935
2023-06-16,25672.28,26587.64,25229.08,26431.28,1031.45178
2023-06-17,26427.89,26937.56,26255.8,26595.81,504.57009
2023-06-18,26595.82,26802.57,26361.01,26434.75,383.92827
2023-06-19,26436.12,27159.32,26331.93,26948.99,936.96894
2023-06-20,26939.73,28467.65,26742.16,28366.07,1483.46999
2023-06-21,28363.54,30841.01,28316.64,30060.33,1867.71888
2023-06-22,30065.17,30569.41,29609.07,29954.27,1151.33281
2023-06-23,29949.89,31475.06,29845.24,30796.14,1224.88927
2023-06-24,30799.79,30889.57,30340.16,30616.14,449.71983
2023-06-25,30612.73,31119.8,30325.47,30540.23,528.08943
2023-06-26,30548.13,30742.34,29982.15,30335.32,808.9672
2023-06-27,30327.22,31086.65,30287.04,30771.86,731.52771
2023-06-28,30765.93,30788.18,29958.66,30182.31,831.44337
2023-06-29,30180.46,30861.12,30134.12,30532.77,848.30808
2023-06-30,30536.67,31291.2,29624.18,30466.14,1686.80497
